name,email,phone,cpf,age
Student 38471,student38471@example.com,5580920041496,78077728596,28
Student 38472,student38472@example.com,5565928384438,21337624268,27
Student 38473,student38473@example.com,5595931331067,94409257790,30
Student 38474,student38474@example.com,5548946960134,98525383732,23
Student 38475,student38475@example.com,5538926778532,99983754606,26
Student 38476,student38476@example.com,5534995254523,95781542329,25
Student 38477,student38477@example.com,5552994487657,72365903983,30
Student 38478,student38478@example.com,5575919663501,43522676602,25
Student 38479,student38479@example.com,5587965061343,45036215567,20
Student 38480,student38480@example.com,5581943964695,50786204435,21
Student 38481,student38481@example.com,5518952603499,75911368366,30
Student 38482,student38482@example.com,5515987202730,02159207837,19
Student 38483,student38483@example.com,5534957024671,89553988164,18
Student 38484,student38484@example.com,5550910937501,65376975142,21
Student 38485,student38485@example.com,5569943968719,20647637081,20
Student 38486,student38486@example.com,5521941433726,62735432912,27
Student 38487,student38487@example.com,5530915674550,31294036041,24
Student 38488,student38488@example.com,5578965258270,59399913945,20
Student 38489,student38489@example.com,5570920974244,66378471002,25
Student 38490,student38490@example.com,5550934549570,92858254192,30
Student 38491,student38491@example.com,5537979956611,51033306525,21
Student 38492,student38492@example.com,5548952974585,58617099046,27
Student 38493,student38493@example.com,5575977457163,69708370177,24
Student 38494,student38494@example.com,5561986398325,44549941618,26
Student 38495,student38495@example.com,5583974203635,61137885122,29
Student 38496,student38496@example.com,5514985821362,51873981058,20
Student 38497,student38497@example.com,5568993634604,80790431912,27
Student 38498,student38498@example.com,5563997039809,59007095900,18
Student 38499,student38499@example.com,5528995168080,33297237007,18
Student 38500,student38500@example.com,5545960989883,47279117791,18
Student 38501,student38501@example.com,5581925143915,64908306630,27
Student 38502,student38502@example.com,5577915928478,99054086734,25
Student 38503,student38503@example.com,5558944125801,51828276286,23
Student 38504,student38504@example.com,5553910629187,71767592515,19
Student 38505,student38505@example.com,5569940481298,04442999554,22
Student 38506,student38506@example.com,5555939164784,79861408363,22
Student 38507,student38507@example.com,5569984119059,99840456920,24
Student 38508,student38508@example.com,5543954724363,87496721263,27
Student 38509,student38509@example.com,5538998772543,52509832271,28
Student 38510,student38510@example.com,5530982313995,33843477221,30
Student 38511,student38511@example.com,5541943352159,64409664727,20
Student 38512,student38512@example.com,5529980668101,54393468309,23
Student 38513,student38513@example.com,5598920298231,10464830648,19
Student 38514,student38514@example.com,5581917262959,23962673610,19
Student 38515,student38515@example.com,5596993903838,65685888147,29
Student 38516,student38516@example.com,5580926749274,10220011087,23
Student 38517,student38517@example.com,5529949757958,81057715948,30
Student 38518,student38518@example.com,5515930184294,71665610506,19
Student 38519,student38519@example.com,5570927007014,26174842460,20
Student 38520,student38520@example.com,5572967859798,94806537969,29
Student 38521,student38521@example.com,5573938973261,66539167407,20
Student 38522,student38522@example.com,5520972136249,71689999152,22
Student 38523,student38523@example.com,5514995763193,99715232647,21
Student 38524,student38524@example.com,5580935690353,34190203173,30
Student 38525,student38525@example.com,5533916067366,71127419200,24
Student 38526,student38526@example.com,5587977290376,52016093684,27
Student 38527,student38527@example.com,5544979378431,32336996030,28
Student 38528,student38528@example.com,5531911719073,47745752833,20
Student 38529,student38529@example.com,5595992435335,84057089101,24
Student 38530,student38530@example.com,5577976271287,10408046678,19
Student 38531,student38531@example.com,5516950883721,26493093503,24
Student 38532,student38532@example.com,5548942562718,35672606180,26
Student 38533,student38533@example.com,5592997076758,38590111970,27
Student 38534,student38534@example.com,5586941799719,60809536684,25
Student 38535,student38535@example.com,5580910138714,75432621347,21
Student 38536,student38536@example.com,5541963508390,55609927390,27
Student 38537,student38537@example.com,5531958529275,77438706850,18
Student 38538,student38538@example.com,5593917486343,46157028769,27
Student 38539,student38539@example.com,5582945028846,67748864004,29
Student 38540,student38540@example.com,5538931782226,09191734975,28
Student 38541,student38541@example.com,5568981056580,78757640769,27
Student 38542,student38542@example.com,5516995158233,45922047949,27
Student 38543,student38543@example.com,5536998153198,63202073532,24
Student 38544,student38544@example.com,5524970698633,22133668888,18
Student 38545,student38545@example.com,5537978813561,84787589849,18
Student 38546,student38546@example.com,5535987617255,77503381442,28
Student 38547,student38547@example.com,5582931595256,39733200808,26
Student 38548,student38548@example.com,5554990986828,13777408387,27
Student 38549,student38549@example.com,5548915292608,49318439997,24
Student 38550,student38550@example.com,5521971932310,07721078580,29
Student 38551,student38551@example.com,5517963169468,32688170414,19
Student 38552,student38552@example.com,5522961248963,39564180694,29
Student 38553,student38553@example.com,5564980640218,27039191903,24
Student 38554,student38554@example.com,5539918647398,87288436659,22
Student 38555,student38555@example.com,5545988268476,59001449840,26
Student 38556,student38556@example.com,5565996152336,44119746305,19
Student 38557,student38557@example.com,5521962261452,73422878068,28
Student 38558,student38558@example.com,5525995282508,05134555907,26
Student 38559,student38559@example.com,5533947290324,79918346540,26
Student 38560,student38560@example.com,5544962865096,09081714635,25
Student 38561,student38561@example.com,5561940341287,61634143655,18
Student 38562,student38562@example.com,5562952007871,00012679143,21
Student 38563,student38563@example.com,5525943466222,07069261020,24
Student 38564,student38564@example.com,5561956811487,24406462880,25
Student 38565,student38565@example.com,5567995019427,64003930991,29
Student 38566,student38566@example.com,5582941492080,34106391791,21
Student 38567,student38567@example.com,5585970072654,61229410856,26
Student 38568,student38568@example.com,5590997042444,84249480925,20
Student 38569,student38569@example.com,5530978420044,85083167719,30
Student 38570,student38570@example.com,5511988304827,64186952671,27
Student 38571,student38571@example.com,5551995037868,57494199322,28
Student 38572,student38572@example.com,5537930539004,86633565879,18
Student 38573,student38573@example.com,5572987901641,20176826599,27
Student 38574,student38574@example.com,5560926822455,58699009992,23
Student 38575,student38575@example.com,5564971654189,75315451879,29
Student 38576,student38576@example.com,5515947678090,96911359490,26
Student 38577,student38577@example.com,5599940138542,60189593563,30
Student 38578,student38578@example.com,5582956217942,68742500354,20
Student 38579,student38579@example.com,5591957229562,23546856295,19
Student 38580,student38580@example.com,5512911325468,12447298412,27
Student 38581,student38581@example.com,5524978647889,13905469502,25
Student 38582,student38582@example.com,5540937869078,38417583394,19
Student 38583,student38583@example.com,5547987940375,08493334154,25
Student 38584,student38584@example.com,5595984094852,84311407122,30
Student 38585,student38585@example.com,5555947610047,83856434356,22
Student 38586,student38586@example.com,5574974512975,84964111920,22
Student 38587,student38587@example.com,5584998027177,93860548417,24
Student 38588,student38588@example.com,5538982632331,16463506184,21
Student 38589,student38589@example.com,5550941501647,31055579206,29
Student 38590,student38590@example.com,5541923856201,16572366928,30
Student 38591,student38591@example.com,5569930421669,37949401729,29
Student 38592,student38592@example.com,5515982314977,87122007278,30
Student 38593,student38593@example.com,5529980592474,52011378818,26
Student 38594,student38594@example.com,5577973744684,06988177701,26
Student 38595,student38595@example.com,5530941960521,22913697410,19
Student 38596,student38596@example.com,5597945079229,70720035090,22
Student 38597,student38597@example.com,5520959591573,91862608806,30
Student 38598,student38598@example.com,5545954931236,02504940602,21
Student 38599,student38599@example.com,5530990400669,10259769401,24
Student 38600,student38600@example.com,5559940766823,27980232380,19
Student 38601,student38601@example.com,5538933745100,45405151106,22
Student 38602,student38602@example.com,5535930483503,18430612360,21
Student 38603,student38603@example.com,5588951863803,30634931393,24
Student 38604,student38604@example.com,5565976041738,81785158570,23
Student 38605,student38605@example.com,5548970039560,35981375833,24
Student 38606,student38606@example.com,5539970934283,70660350890,28
Student 38607,student38607@example.com,5522968508670,04363361204,25
Student 38608,student38608@example.com,5555947185422,94378828510,28
Student 38609,student38609@example.com,5590969767122,92606602463,30
Student 38610,student38610@example.com,5536914721697,37726295988,20
Student 38611,student38611@example.com,5534930879447,19316425832,18
Student 38612,student38612@example.com,5536992950248,52825464180,28
Student 38613,student38613@example.com,5545946453823,30349879354,29
Student 38614,student38614@example.com,5543911172897,91791748686,23
Student 38615,student38615@example.com,5565928699395,08891325775,18
Student 38616,student38616@example.com,5525947727923,04251747275,29
Student 38617,student38617@example.com,5592920387297,66017617451,22
Student 38618,student38618@example.com,5574940927195,68523141626,20
Student 38619,student38619@example.com,5532939502304,11988867657,29
Student 38620,student38620@example.com,5528961010685,61310407100,29
Student 38621,student38621@example.com,5573940562059,56231903591,26
Student 38622,student38622@example.com,5578947521290,13501819943,27
Student 38623,student38623@example.com,5513990265173,83340494630,21
Student 38624,student38624@example.com,5558982609396,77952469070,22
Student 38625,student38625@example.com,5536946112118,09858599110,22
Student 38626,student38626@example.com,5560956710019,13630268285,29
Student 38627,student38627@example.com,5517932140879,83387378017,20
Student 38628,student38628@example.com,5572963551390,64382281687,25
Student 38629,student38629@example.com,5599953449590,63088088815,28
Student 38630,student38630@example.com,5514922475011,09956220604,19
Student 38631,student38631@example.com,5571958263655,25268883364,27
Student 38632,student38632@example.com,5531982073967,21812826095,22
Student 38633,student38633@example.com,5540934465349,45729605188,24
Student 38634,student38634@example.com,5555985874870,85069080431,20
Student 38635,student38635@example.com,5552951806847,75578099980,30
Student 38636,student38636@example.com,5537917883509,22769606557,25
Student 38637,student38637@example.com,5591938035187,09555674248,30
Student 38638,student38638@example.com,5576915845449,86402003352,28
Student 38639,student38639@example.com,5514961990317,45716080472,29
Student 38640,student38640@example.com,5528917623555,83773370458,24
Student 38641,student38641@example.com,5599946757937,74103976675,30
Student 38642,student38642@example.com,5597952300570,39974891574,19
Student 38643,student38643@example.com,5549920507484,87793968794,28
Student 38644,student38644@example.com,5569971571654,54028314160,27
Student 38645,student38645@example.com,5564940314560,41283895609,29
Student 38646,student38646@example.com,5567941450153,96849672509,20
Student 38647,student38647@example.com,5546975633044,81167053346,28
Student 38648,student38648@example.com,5562913961874,39031963550,20
Student 38649,student38649@example.com,5521985598402,77271857958,29
Student 38650,student38650@example.com,5595981726397,28039747384,21
Student 38651,student38651@example.com,5599936802298,02334566438,29
Student 38652,student38652@example.com,5528925314488,63210519420,27
Student 38653,student38653@example.com,5567912501041,38798725700,22
Student 38654,student38654@example.com,5558946981056,61475066333,25
Student 38655,student38655@example.com,5590972898018,17151350244,23
Student 38656,student38656@example.com,5541926370187,23397643783,20
Student 38657,student38657@example.com,5599978093475,49513523039,20
Student 38658,student38658@example.com,5523968055389,94010816970,29
Student 38659,student38659@example.com,5595977926447,14451585155,20
Student 38660,student38660@example.com,5521947031091,65543761864,23
Student 38661,student38661@example.com,5528966395179,02919337424,26
Student 38662,student38662@example.com,5528967751269,26722206629,28
Student 38663,student38663@example.com,5523923903001,97700217688,23
Student 38664,student38664@example.com,5540986876144,84812478804,18
Student 38665,student38665@example.com,5560975397877,68955107021,25
Student 38666,student38666@example.com,5532978212058,40851235484,25
Student 38667,student38667@example.com,5579996012794,93405548764,22
Student 38668,student38668@example.com,5572969774120,85088417799,19
Student 38669,student38669@example.com,5535978424137,76370220728,28
Student 38670,student38670@example.com,5541945022450,22880864755,24
Student 38671,student38671@example.com,5556931114452,02749869226,29
Student 38672,student38672@example.com,5582931078459,67832534222,23
Student 38673,student38673@example.com,5523927847628,29511075365,26
Student 38674,student38674@example.com,5563940154119,80963114840,30
Student 38675,student38675@example.com,5587934669651,57993879965,18
Student 38676,student38676@example.com,5568965820444,87106746754,25
Student 38677,student38677@example.com,5555941189414,60765115328,30
Student 38678,student38678@example.com,5553978193742,81089231156,21
Student 38679,student38679@example.com,5545923167950,56963233322,20
Student 38680,student38680@example.com,5582928441209,40605985855,29
Student 38681,student38681@example.com,5537955633703,06483766211,21
Student 38682,student38682@example.com,5596998969581,94080274262,20
Student 38683,student38683@example.com,5551942429330,07554095749,19
Student 38684,student38684@example.com,5547924062632,37724122628,18
Student 38685,student38685@example.com,5544921699001,00216188520,18
Student 38686,student38686@example.com,5599912280173,50959272925,26
Student 38687,student38687@example.com,5518933116552,96732596586,23
Student 38688,student38688@example.com,5570920009897,03351810741,19
Student 38689,student38689@example.com,5565972716034,39741083432,29
Student 38690,student38690@example.com,5529942840432,87617372329,21
Student 38691,student38691@example.com,5582994431603,02712488318,29
Student 38692,student38692@example.com,5574966388732,29997962001,22
Student 38693,student38693@example.com,5558941543484,05120373020,22
Student 38694,student38694@example.com,5555945044754,97885599485,18
Student 38695,student38695@example.com,5595956404350,58497982428,19
Student 38696,student38696@example.com,5514981824744,80336827954,26
Student 38697,student38697@example.com,5599933056195,90091060982,23
Student 38698,student38698@example.com,5534914656580,25028531412,19
Student 38699,student38699@example.com,5596995703199,13648763377,28
Student 38700,student38700@example.com,5514930306755,50037015192,18
Student 38701,student38701@example.com,5599928587921,92437858261,22
Student 38702,student38702@example.com,5591949447243,83901763783,28
Student 38703,student38703@example.com,5540971983468,26603608553,24
Student 38704,student38704@example.com,5528962501391,74834666930,29
Student 38705,student38705@example.com,5582978378518,21446899039,20
Student 38706,student38706@example.com,5576967877022,44619026174,22
Student 38707,student38707@example.com,5515945291080,61402927436,20
Student 38708,student38708@example.com,5568967891868,45366715016,29
Student 38709,student38709@example.com,5527976371227,52950644503,19
Student 38710,student38710@example.com,5586921439660,14895540847,24
Student 38711,student38711@example.com,5578966126870,95113258415,30
Student 38712,student38712@example.com,5555921218111,79045724944,18
Student 38713,student38713@example.com,5558967796501,61299436870,19
Student 38714,student38714@example.com,5558944848728,95798343774,22
Student 38715,student38715@example.com,5525966476730,34593924367,18
Student 38716,student38716@example.com,5545985307050,07074046655,30
Student 38717,student38717@example.com,5570978682804,88690827170,24
Student 38718,student38718@example.com,5540965532203,45217012137,18
Student 38719,student38719@example.com,5558992422907,35749394344,23
Student 38720,student38720@example.com,5554942945835,71012629376,20
Student 38721,student38721@example.com,5586969218802,68765577400,30
Student 38722,student38722@example.com,5546938945392,11726834255,20
Student 38723,student38723@example.com,5537993004499,85950625790,24
Student 38724,student38724@example.com,5593961242296,80317861352,21
Student 38725,student38725@example.com,5587939634357,59543693641,19
Student 38726,student38726@example.com,5570975441164,19443150042,28
Student 38727,student38727@example.com,5564992161156,87979683587,20
Student 38728,student38728@example.com,5598998156651,53395876730,24
Student 38729,student38729@example.com,5542956805223,74240155401,29
Student 38730,student38730@example.com,5528964635486,93087268372,25
Student 38731,student38731@example.com,5520959531644,17021240708,24
Student 38732,student38732@example.com,5535972031656,92316501494,28
Student 38733,student38733@example.com,5520970414413,60446874736,22
Student 38734,student38734@example.com,5591950065849,72933504227,18
Student 38735,student38735@example.com,5595938986012,14471652419,28
Student 38736,student38736@example.com,5522981914566,91847268226,26
Student 38737,student38737@example.com,5529959425738,52348805758,18
Student 38738,student38738@example.com,5540970292606,77208037957,28
Student 38739,student38739@example.com,5518966214617,83145686941,21
Student 38740,student38740@example.com,5590961126986,84487600502,25
Student 38741,student38741@example.com,5553910087464,24111264506,25
Student 38742,student38742@example.com,5568935387936,27165827269,30
Student 38743,student38743@example.com,5563934080290,33864512417,26
Student 38744,student38744@example.com,5588970318487,12448542988,29
Student 38745,student38745@example.com,5514959959273,62450912258,30
Student 38746,student38746@example.com,5536992376147,80664841350,22
Student 38747,student38747@example.com,5564925961789,84953128672,21
Student 38748,student38748@example.com,5524942492085,29724064603,25
Student 38749,student38749@example.com,5512963740973,41931913463,19
Student 38750,student38750@example.com,5516962703383,85067525827,18
Student 38751,student38751@example.com,5549940644015,53920943848,24
Student 38752,student38752@example.com,5575950485785,24414813719,28
Student 38753,student38753@example.com,5566932118824,93196456471,22
Student 38754,student38754@example.com,5595998355755,46188526230,23
Student 38755,student38755@example.com,5544937684304,50303507489,19
Student 38756,student38756@example.com,5516939786900,73541426209,30
Student 38757,student38757@example.com,5523967688159,11800254580,26
Student 38758,student38758@example.com,5559986952550,90469141948,30
Student 38759,student38759@example.com,5525940687144,27474629437,30
Student 38760,student38760@example.com,5534977990530,04947387408,19
Student 38761,student38761@example.com,5572989352544,12892596319,24
Student 38762,student38762@example.com,5554991594592,01511278242,26
Student 38763,student38763@example.com,5569971580538,29164014584,30
Student 38764,student38764@example.com,5575930530780,16004605697,20
Student 38765,student38765@example.com,5576932541181,51810851050,21
Student 38766,student38766@example.com,5569929122900,97540235144,29
Student 38767,student38767@example.com,5541917326127,72974818900,27
Student 38768,student38768@example.com,5531947329441,94391226251,26
Student 38769,student38769@example.com,5531955250647,33004129000,18
Student 38770,student38770@example.com,5567957927475,54178706411,25
Student 38771,student38771@example.com,5579932027623,72081643804,28
Student 38772,student38772@example.com,5535913384894,51066395659,30
Student 38773,student38773@example.com,5567951047659,40758679009,28
Student 38774,student38774@example.com,5525991226972,97122053040,19
Student 38775,student38775@example.com,5525974435831,75544582998,18
Student 38776,student38776@example.com,5512983709356,10071255273,30
Student 38777,student38777@example.com,5528961459964,41982969520,18
Student 38778,student38778@example.com,5527966242428,42850000329,25
Student 38779,student38779@example.com,5555922876027,09667533484,23
Student 38780,student38780@example.com,5582983402147,61834640156,26
Student 38781,student38781@example.com,5535919941395,06654319613,29
Student 38782,student38782@example.com,5555926059742,44840173265,27
Student 38783,student38783@example.com,5558932608691,39152984680,30
Student 38784,student38784@example.com,5578968132835,01741197392,25
Student 38785,student38785@example.com,5589926045555,57581736067,18
Student 38786,student38786@example.com,5562970779923,64520634059,28
Student 38787,student38787@example.com,5595923996437,47562409331,22
Student 38788,student38788@example.com,5553975060304,03675602672,26
Student 38789,student38789@example.com,5513924478808,02686614307,27
Student 38790,student38790@example.com,5570983185309,33987871857,26
Student 38791,student38791@example.com,5577936637676,58172202539,30
Student 38792,student38792@example.com,5571954081686,08056885870,29
Student 38793,student38793@example.com,5594941017781,63105388109,27
Student 38794,student38794@example.com,5514939833858,02322950939,18
Student 38795,student38795@example.com,5591952787027,71312141913,28
Student 38796,student38796@example.com,5585917882816,80591824477,28
Student 38797,student38797@example.com,5581920037254,79060972112,21
Student 38798,student38798@example.com,5576993062541,80467306966,18
Student 38799,student38799@example.com,5515930380115,90516744062,24
Student 38800,student38800@example.com,5578964027381,35450990324,18
Student 38801,student38801@example.com,5556960845066,95337457705,30
Student 38802,student38802@example.com,5587966530554,80183067290,19
Student 38803,student38803@example.com,5578951409718,43257705930,26
Student 38804,student38804@example.com,5571921693025,74752498324,18
Student 38805,student38805@example.com,5551988924296,84420280212,20
Student 38806,student38806@example.com,5532971588421,81762816032,22
Student 38807,student38807@example.com,5597967149261,46090967572,21
Student 38808,student38808@example.com,5512998594651,83193711713,28
Student 38809,student38809@example.com,5529929944328,74827849420,23
Student 38810,student38810@example.com,5549986814699,57201702866,25
Student 38811,student38811@example.com,5537990887781,77361185665,20
Student 38812,student38812@example.com,5542976678505,21522454829,28
Student 38813,student38813@example.com,5564929157415,29573480557,23
Student 38814,student38814@example.com,5582931084956,02394382643,21
Student 38815,student38815@example.com,5582921296744,65689652350,23
Student 38816,student38816@example.com,5520979345238,41999760786,26
Student 38817,student38817@example.com,5536932273636,44138334734,29
Student 38818,student38818@example.com,5562949184701,68958812800,24
Student 38819,student38819@example.com,5540988405016,75378994950,18
Student 38820,student38820@example.com,5568923291856,92420058437,21
Student 38821,student38821@example.com,5524998049390,81310342407,21
Student 38822,student38822@example.com,5589995460805,97529905252,30
Student 38823,student38823@example.com,5522918048734,74592698754,29
Student 38824,student38824@example.com,5594937638300,60369579399,24
Student 38825,student38825@example.com,5545937693992,84804285547,26
Student 38826,student38826@example.com,5576939581732,32388010403,22
Student 38827,student38827@example.com,5585924823960,59655872360,21
Student 38828,student38828@example.com,5564944533413,01993674772,27
Student 38829,student38829@example.com,5542935481648,58296512700,28
Student 38830,student38830@example.com,5595978433720,95867805204,24
Student 38831,student38831@example.com,5538994110467,80990513432,21
Student 38832,student38832@example.com,5534978088204,13847861808,24
Student 38833,student38833@example.com,5594964488480,88354120481,27
Student 38834,student38834@example.com,5551940054695,62084653703,20
Student 38835,student38835@example.com,5561959247887,84385271089,27
Student 38836,student38836@example.com,5515910583819,36098459290,20
Student 38837,student38837@example.com,5590931745214,33400974706,21
Student 38838,student38838@example.com,5540930364981,54907725302,25
Student 38839,student38839@example.com,5550944346189,50770258786,28
Student 38840,student38840@example.com,5594934672821,72449570179,26
Student 38841,student38841@example.com,5579921108434,40332409341,19
Student 38842,student38842@example.com,5518933442656,54802945809,25
Student 38843,student38843@example.com,5573911794633,23902287470,22
Student 38844,student38844@example.com,5597960922214,91677527641,29
Student 38845,student38845@example.com,5568963771454,19501921301,23
Student 38846,student38846@example.com,5538928482976,79046964876,23
Student 38847,student38847@example.com,5514923652031,87091707400,27
Student 38848,student38848@example.com,5568966737353,54227943892,19
Student 38849,student38849@example.com,5550975694123,70821857908,21
Student 38850,student38850@example.com,5541981599106,68958869909,22
Student 38851,student38851@example.com,5565930181365,69423628915,29
Student 38852,student38852@example.com,5587951967999,51174127023,23
Student 38853,student38853@example.com,5557933497442,17244860552,25
Student 38854,student38854@example.com,5521994388316,29986671639,23
Student 38855,student38855@example.com,5582953533010,92425833161,23
Student 38856,student38856@example.com,5576950675879,39567782865,22
Student 38857,student38857@example.com,5513999556217,71008892513,21
Student 38858,student38858@example.com,5577964424048,42427476080,22
Student 38859,student38859@example.com,5582944156924,98539010135,28
Student 38860,student38860@example.com,5541989417110,74429238103,20
Student 38861,student38861@example.com,5517943727191,77505767976,21
Student 38862,student38862@example.com,5525921760523,72881464807,19
Student 38863,student38863@example.com,5521922237687,01954085869,27
Student 38864,student38864@example.com,5594950292217,53424286885,30
Student 38865,student38865@example.com,5592941337040,64281279202,25
Student 38866,student38866@example.com,5584969118027,88427181574,26
Student 38867,student38867@example.com,5590995596932,88100167265,27
Student 38868,student38868@example.com,5530950941030,20866697802,25
Student 38869,student38869@example.com,5572933837512,82809649758,24
Student 38870,student38870@example.com,5566997789413,81012421473,20
Student 38871,student38871@example.com,5578956451507,06473407553,29
Student 38872,student38872@example.com,5590997686264,68268059109,26
Student 38873,student38873@example.com,5559931789251,22102709019,19
Student 38874,student38874@example.com,5588961088732,11980404089,25
Student 38875,student38875@example.com,5584957672138,62456480848,28
Student 38876,student38876@example.com,5598943629942,05554297684,26
Student 38877,student38877@example.com,5551999998774,27804280238,19
Student 38878,student38878@example.com,5547976072365,80569545978,23
Student 38879,student38879@example.com,5589962550012,24844936573,20
Student 38880,student38880@example.com,5534936532188,18165114980,21
Student 38881,student38881@example.com,5525957732409,16914947120,21
Student 38882,student38882@example.com,5512992124332,54894190320,30
Student 38883,student38883@example.com,5584923674789,27349863969,27
Student 38884,student38884@example.com,5527929618622,89440593571,27
Student 38885,student38885@example.com,5558977549109,09559345320,27
Student 38886,student38886@example.com,5575910816771,25892092232,21
Student 38887,student38887@example.com,5522991704837,39849072733,18
Student 38888,student38888@example.com,5573989295852,36468406765,28
Student 38889,student38889@example.com,5589952246332,62210807700,27
Student 38890,student38890@example.com,5517951553651,56835554266,23
Student 38891,student38891@example.com,5514990679143,20098478818,19
Student 38892,student38892@example.com,5526930564711,33456915314,18
Student 38893,student38893@example.com,5529971852448,31230995633,19
Student 38894,student38894@example.com,5534966314468,42069566692,27
Student 38895,student38895@example.com,5511952388798,54300118353,25
Student 38896,student38896@example.com,5552924689643,37222190279,25
Student 38897,student38897@example.com,5597956920957,26672088032,27
Student 38898,student38898@example.com,5578928582870,75277937080,21
Student 38899,student38899@example.com,5583985765886,00914789953,29
Student 38900,student38900@example.com,5544959518218,02068480646,29
Student 38901,student38901@example.com,5559933712290,63286979880,22
Student 38902,student38902@example.com,5559922598850,33267713200,30
Student 38903,student38903@example.com,5514993508098,06719240447,29
Student 38904,student38904@example.com,5573965553925,59599190602,23
Student 38905,student38905@example.com,5570937257205,81285623550,18
Student 38906,student38906@example.com,5578949339830,50192734148,20
Student 38907,student38907@example.com,5559972318242,80792760646,27
Student 38908,student38908@example.com,5589999314070,55636723601,25
Student 38909,student38909@example.com,5585985426992,65229645628,21
Student 38910,student38910@example.com,5595927840182,34953593383,23
Student 38911,student38911@example.com,5568988640616,80213706881,18
Student 38912,student38912@example.com,5576932947968,84442454027,30
Student 38913,student38913@example.com,5522991237732,66130177011,26
Student 38914,student38914@example.com,5571961678788,94353550306,18
Student 38915,student38915@example.com,5595973605917,79991294295,30
Student 38916,student38916@example.com,5527917655310,45205926155,28
Student 38917,student38917@example.com,5599971997223,32878056060,22
Student 38918,student38918@example.com,5575945212178,25603801611,20
Student 38919,student38919@example.com,5566989465336,76377353979,27
Student 38920,student38920@example.com,5539949577852,91396124730,23
Student 38921,student38921@example.com,5517943283140,53734439051,29
Student 38922,student38922@example.com,5581915046886,02551042518,26
Student 38923,student38923@example.com,5575997461453,87680739846,24
Student 38924,student38924@example.com,5544948449487,10139399640,19
Student 38925,student38925@example.com,5520952134126,35061331281,21
Student 38926,student38926@example.com,5581976142936,96477432382,18
Student 38927,student38927@example.com,5530936284846,90010220062,25
Student 38928,student38928@example.com,5572948683167,22299883797,29
Student 38929,student38929@example.com,5587950225109,54626162444,20
Student 38930,student38930@example.com,5567950581087,01308439202,20
Student 38931,student38931@example.com,5561965703196,48548532475,27
Student 38932,student38932@example.com,5560951875774,30440630517,23
Student 38933,student38933@example.com,5599988480605,43657243208,26
Student 38934,student38934@example.com,5569999756876,52753715351,20
Student 38935,student38935@example.com,5540920080627,76645934840,23
Student 38936,student38936@example.com,5566977578028,30605448400,20
Student 38937,student38937@example.com,5534974655475,85320128843,22
Student 38938,student38938@example.com,5542925626105,26906626981,30
Student 38939,student38939@example.com,5546916661025,76227105120,19
Student 38940,student38940@example.com,5530981804920,06596871355,29
Student 38941,student38941@example.com,5589937917230,32151621723,26
Student 38942,student38942@example.com,5524925530583,01235641660,19
Student 38943,student38943@example.com,5520983026742,47875752957,19
Student 38944,student38944@example.com,5554992737876,52989154779,25
Student 38945,student38945@example.com,5545978959975,20717961443,25
Student 38946,student38946@example.com,5541910090692,21645564614,30
Student 38947,student38947@example.com,5539954731026,62655191900,30
Student 38948,student38948@example.com,5526970792837,50948007010,19
Student 38949,student38949@example.com,5518949218980,65810828302,26
Student 38950,student38950@example.com,5581978615637,26863482754,23
Student 38951,student38951@example.com,5554941417986,65071794187,18
Student 38952,student38952@example.com,5561990679187,28770209596,28
Student 38953,student38953@example.com,5528993701105,11966632207,27
Student 38954,student38954@example.com,5538966963129,30564133388,18
Student 38955,student38955@example.com,5569992217666,62252781840,22
Student 38956,student38956@example.com,5532943826960,31669769810,30
Student 38957,student38957@example.com,5536958699691,73389872035,18
Student 38958,student38958@example.com,5580946324438,97175911130,25
Student 38959,student38959@example.com,5589945742173,77573450656,23
Student 38960,student38960@example.com,5587960375254,34977897048,21
Student 38961,student38961@example.com,5521968187609,93583388305,20
Student 38962,student38962@example.com,5561995417597,94397808783,26
Student 38963,student38963@example.com,5550937712589,37671315524,30
Student 38964,student38964@example.com,5518988642821,96093959880,27
Student 38965,student38965@example.com,5518912160870,46272696841,25
Student 38966,student38966@example.com,5542980920906,68729717620,28
Student 38967,student38967@example.com,5547985688919,40927327163,27
Student 38968,student38968@example.com,5522961573898,53392610003,28
Student 38969,student38969@example.com,5563965313056,02665744678,30
Student 38970,student38970@example.com,5531983249562,18963181421,26
Student 38971,student38971@example.com,5571952460806,03681347417,24
Student 38972,student38972@example.com,5545943822754,44685370198,29
Student 38973,student38973@example.com,5524964831281,32250360723,26
Student 38974,student38974@example.com,5551910184957,96547679535,24
Student 38975,student38975@example.com,5573929717871,80364239360,26
Student 38976,student38976@example.com,5552932690200,49002978103,22
Student 38977,student38977@example.com,5560971830407,80444685600,29
Student 38978,student38978@example.com,5564983358138,46744283600,20
Student 38979,student38979@example.com,5555979033505,63779549646,22
Student 38980,student38980@example.com,5516984277337,66866253020,30
Student 38981,student38981@example.com,5598958466042,73234832200,27
Student 38982,student38982@example.com,5576914822168,75579231890,26
Student 38983,student38983@example.com,5568943771638,67403035259,26
Student 38984,student38984@example.com,5560971773408,44754580052,25
Student 38985,student38985@example.com,5538985558861,10029793823,25
Student 38986,student38986@example.com,5550950127022,67301724870,25
Student 38987,student38987@example.com,5594936555333,34453051298,24
Student 38988,student38988@example.com,5530951207032,72212150571,19
